,id,room_type,neighbourhood,price,review_scores_rating,review_scores_cleanliness,review_scores_communication
3013,35029568,Entire home/apt,"Αθήνα, Greece",60.0,4.42,4.55,4.8
3014,35030004,Entire home/apt,"Αθήνα, Greece",54.0,4.4,4.44,4.8
3015,35032943,Entire home/apt,"Athina, Greece",72.0,4.79,4.94,4.93
3016,35033943,Entire home/apt,"Athina, Greece",42.0,4.87,4.9,4.9
3017,35043899,Entire home/apt,"Athina, Greece",54.0,,,
3018,35046591,Entire home/apt,"Athina, Greece",81.0,4.92,4.93,4.97
3019,35046899,Entire home/apt,"Athina, Greece",78.0,4.88,4.93,4.94
3020,35048837,Entire home/apt,"Athina, Greece",75.0,5.0,5.0,5.0
3021,35064814,Entire home/apt,"Athina, Greece",47.0,4.56,4.65,4.78
3022,35076939,Entire home/apt,"Athina, Greece",79.0,4.48,4.36,4.86
3023,35082110,Hotel room,"Athina, Greece",80.0,4.61,4.63,4.84
3024,35084051,Entire home/apt,"Athina, Greece",83.0,4.63,4.57,4.87
3025,35087466,Entire home/apt,"Athina, Greece",56.0,4.9,4.68,4.95
3026,35102393,Entire home/apt,"Athina, Greece",178.0,4.29,4.29,4.14
3027,35102424,Entire home/apt,"Athina, Greece",173.0,4.5,4.0,5.0
3028,35102467,Entire home/apt,"Athina, Greece",178.0,4.31,4.75,4.5
3029,35102516,Entire home/apt,"Athina, Greece",178.0,4.5,5.0,4.5
3030,35102734,Entire home/apt,"Athina, Greece",178.0,4.61,4.67,4.89
3031,35102775,Entire home/apt,"Athina, Greece",188.0,4.42,3.92,4.17
3032,35102816,Entire home/apt,"Athina, Greece",149.0,,,
3033,35102863,Entire home/apt,"Athina, Greece",178.0,4.68,4.64,4.84
3034,35103087,Entire home/apt,"Athina, Greece",178.0,4.5,4.5,4.0
3035,35103132,Entire home/apt,"Athina, Greece",184.0,4.83,4.5,5.0
3036,35103178,Entire home/apt,"Athina, Greece",168.0,3.0,3.0,3.0
3037,35103338,Entire home/apt,,56.0,4.94,5.0,4.94
3038,35103394,Entire home/apt,"Athina, Greece",158.0,2.0,4.0,3.0
3039,35103434,Entire home/apt,"Athina, Greece",149.0,4.67,5.0,4.67
3040,35103476,Entire home/apt,"Athina, Greece",185.0,4.59,4.59,4.81
3041,35103767,Entire home/apt,"Athina, Greece",178.0,4.64,4.71,4.93
3042,35103828,Entire home/apt,"Athina, Greece",158.0,4.5,5.0,3.5
3043,35103883,Entire home/apt,"Athina, Greece",178.0,4.75,4.5,5.0
3044,35104104,Entire home/apt,"Athina, Greece",188.0,3.67,3.67,3.67
3045,35104153,Entire home/apt,"Athina, Greece",158.0,5.0,5.0,5.0
3046,35104208,Entire home/apt,"Athina, Greece",204.0,4.59,4.51,4.73
3047,35104418,Entire home/apt,"Athina, Greece",185.0,4.67,4.42,4.75
3048,35104467,Entire home/apt,"Athina, Greece",178.0,4.0,5.0,4.29
3049,35105003,Entire home/apt,"Athina, Greece",120.0,4.6,4.48,4.6
3050,35109267,Entire home/apt,"Athina, Greece",120.0,4.71,4.74,4.79
3051,35149343,Entire home/apt,"Athina, Greece",96.0,4.94,4.87,5.0
3052,35153815,Entire home/apt,,80.0,4.92,4.96,5.0
3053,35161479,Entire home/apt,,90.0,4.88,4.88,4.97
3054,35178793,Entire home/apt,,200.0,4.92,4.91,4.94
3055,35179082,Entire home/apt,"Athina, Greece",74.0,4.75,4.59,4.96
3056,35187014,Entire home/apt,"Athina, Greece",198.0,4.92,4.98,4.97
3057,35194623,Entire home/apt,,45.0,4.79,4.7,4.98
3058,35212629,Entire home/apt,"Athina, Greece",182.0,4.95,4.97,4.98
3059,35214774,Entire home/apt,"Athina, Greece",149.0,5.0,5.0,5.0
3060,35216537,Entire home/apt,"Athina, Greece",163.0,4.96,4.97,4.99
3061,35219864,Entire home/apt,"Athina, Greece",100.0,4.91,4.99,4.94
3062,35222327,Entire home/apt,"Athina, Greece",182.0,4.86,4.94,4.96
3063,35225904,Entire home/apt,,59.0,4.84,4.79,4.94
3064,35228202,Entire home/apt,"Athina, Greece",59.0,4.76,4.89,4.86
3065,35241016,Entire home/apt,"Athina, Greece",157.0,4.82,4.92,4.99
3066,35254795,Entire home/apt,"Athina, Greece",110.0,4.97,4.99,4.97
3067,35254833,Entire home/apt,"Athina, Greece",153.0,4.96,4.96,5.0
3068,35274218,Entire home/apt,"Athina, Greece",51.0,4.8,4.7,4.84
3069,35279095,Entire home/apt,"Athina, Greece",50.0,,,
3070,35280824,Entire home/apt,"Athina, Greece",159.0,4.93,4.95,4.95
3071,35281707,Entire home/apt,"Athina, Greece",49.0,4.64,4.82,4.71
3072,35282269,Entire home/apt,"Athina, Greece",122.0,4.98,4.94,4.96
3073,35284912,Entire home/apt,"Tavros, Greece",61.0,4.87,4.92,5.0
3074,35285226,Entire home/apt,"Athina, Greece",200.0,4.87,4.87,4.93
3075,35299565,Entire home/apt,"Athina, Greece",95.0,4.59,4.71,4.81
3076,35304747,Entire home/apt,"Athina, Greece",80.0,,,
3077,35310619,Entire home/apt,,75.0,4.89,4.94,4.93
3078,35311344,Entire home/apt,"Athina, Greece",48.0,4.56,4.46,4.84
3079,35313254,Entire home/apt,"Athina, Greece",55.0,4.79,4.83,4.88
3080,40908123,Entire home/apt,"Athina, Greece",96.0,4.79,4.95,5.0
3081,35316187,Entire home/apt,,62.0,4.89,4.74,4.94
3082,35339534,Entire home/apt,"Athina, Greece",70.0,4.9,4.83,4.93
3083,35346324,Entire home/apt,"Athina, Greece",93.0,4.0,4.35,4.74
3084,35346328,Entire home/apt,"Athina, Greece",151.0,5.0,4.9,5.0
3085,35347288,Private room,"Athina, Greece",32.0,4.29,4.67,4.76
3086,35348769,Private room,"Athina, Greece",28.0,4.0,5.0,5.0
3087,35348842,Entire home/apt,,50.0,4.75,4.93,4.9
3088,35360207,Entire home/apt,"Athina, Greece",89.0,4.57,4.57,4.57
3089,35361337,Entire home/apt,"Athina, Greece",140.0,4.99,5.0,4.96
3090,35368656,Entire home/apt,,350.0,,,
3091,35371265,Entire home/apt,"Athina, Greece",111.0,4.87,4.79,5.0
3092,35379745,Entire home/apt,"Athina, Greece",126.0,4.81,5.0,4.88
3093,35379830,Entire home/apt,"Athina, Greece",60.0,4.92,4.86,4.92
3094,35396729,Entire home/apt,,,,,
3095,35397099,Hotel room,,189.0,,,
3096,35399104,Entire home/apt,"Athina, Greece",126.0,4.96,4.94,4.94
3097,35399861,Entire home/apt,"Athina, Greece",70.0,4.75,4.25,4.75
3098,35406845,Entire home/apt,"Athina, Greece",65.0,4.94,4.88,5.0
3099,35419979,Entire home/apt,"Athina, Greece",50.0,4.91,4.92,4.97
3100,35422453,Entire home/apt,"Athens, Greece",53.0,4.89,4.9,4.96
3101,35432750,Entire home/apt,"Athina, Greece",119.0,4.82,4.88,4.89
3102,35443358,Entire home/apt,"Athina, Greece",53.0,4.56,4.44,4.88
3103,35445885,Entire home/apt,,82.0,4.83,4.87,4.97
3104,35451606,Entire home/apt,"Athina, Greece",65.0,3.0,4.0,5.0
3105,35462218,Entire home/apt,"Athina, Greece",43.0,4.33,4.26,4.63
3106,35475484,Entire home/apt,"Athina, Greece",55.0,4.86,4.93,5.0
3107,35479011,Entire home/apt,,175.0,4.74,4.53,4.9
3108,35482681,Entire home/apt,,64.0,4.46,4.38,4.38
3109,35492727,Entire home/apt,"Athina, Greece",44.0,4.79,4.93,5.0
3110,35493195,Entire home/apt,"Athina, Greece",219.0,4.97,4.95,5.0
3111,35494341,Entire home/apt,"Athens, Greece",121.0,4.92,4.88,5.0
3112,35516226,Entire home/apt,"Athina, Greece",100.0,4.98,5.0,5.0
3113,35525404,Entire home/apt,"Athina, Greece",87.0,4.71,4.86,5.0
3114,35525556,Entire home/apt,"Athina, Greece",35.0,4.87,4.91,4.61
3115,35526973,Entire home/apt,"Athina, Greece",60.0,4.91,4.91,4.96
3116,35529811,Entire home/apt,"Athina, Greece",29.0,4.93,4.98,5.0
3117,35544516,Entire home/apt,,55.0,4.9,4.95,4.95
3118,35547871,Entire home/apt,"Athina, Greece",210.0,4.97,4.99,4.98
3119,35552174,Entire home/apt,"Athina, Greece",57.0,4.92,4.87,4.92
3120,35561901,Entire home/apt,"Athina, Greece",49.0,4.79,4.81,4.92
3121,35590837,Entire home/apt,"Athina, Greece",87.0,4.75,4.53,4.97
3122,35590888,Entire home/apt,"Athina, Greece",239.0,4.92,4.94,4.96
3123,35592304,Entire home/apt,"Athina, Greece",205.0,5.0,4.97,5.0
3124,35592585,Entire home/apt,"Athina, Greece",530.0,4.93,4.98,4.97
3125,35607565,Entire home/apt,"Athina, Greece",210.0,4.6,4.9,4.95
3126,35612754,Entire home/apt,"Athina, Greece",40.0,4.89,4.89,5.0
3127,35659415,Entire home/apt,"Athina, Greece",53.0,4.57,4.71,4.71
3128,35670892,Entire home/apt,"Athina, Greece",62.0,4.79,4.89,4.81
3129,35673321,Entire home/apt,"Athina, Greece",144.0,4.25,4.75,4.5
3130,35680053,Entire home/apt,"Athina, Greece",59.0,4.78,4.76,4.88
3131,35692919,Entire home/apt,"Athens, Greece",241.0,5.0,5.0,5.0
3132,35701967,Entire home/apt,"Athina, Greece",93.0,4.74,4.79,4.74
3133,35705961,Entire home/apt," Αθήνα, Λυκαβήττος, Greece",69.0,4.91,4.97,4.87
3134,35710006,Entire home/apt,"Athina, Greece",35.0,4.76,4.71,4.96
3135,35719997,Entire home/apt,"Athina, Greece",701.0,5.0,5.0,5.0
3136,35735895,Entire home/apt,"Athina, Greece",45.0,4.98,4.95,5.0
3137,35748505,Entire home/apt,,113.0,,,
3138,35766955,Entire home/apt,"Athina, Greece",39.0,4.78,4.67,4.78
3139,35781474,Entire home/apt,"Athina, Greece",136.0,4.93,5.0,4.91
3140,35783734,Entire home/apt,"Athina, Greece",44.0,4.85,4.92,4.97
3141,35797926,Entire home/apt,"Athina, Greece",147.0,4.77,4.87,4.93
3142,35797948,Entire home/apt,"Athina, Greece",80.0,4.6,4.7,4.6
3143,35800851,Entire home/apt,,48.0,4.85,4.95,4.9
3144,35800947,Entire home/apt,"Athina, Greece",43.0,5.0,5.0,5.0
3145,35801057,Entire home/apt,"Athina, Greece",153.0,4.93,4.95,4.95
3146,35811449,Private room,,36.0,4.89,4.97,5.0
3147,35821392,Entire home/apt,"Athina, Greece",75.0,4.85,4.75,4.98
3148,35838490,Entire home/apt,"Athina, Greece",282.0,4.96,4.96,4.98
3149,35840673,Entire home/apt,"Athina, Greece",120.0,5.0,5.0,4.8
3150,35852677,Entire home/apt,"Athens, Greece",229.0,4.89,4.95,4.89
3151,35855258,Entire home/apt,,47.0,4.8,4.97,5.0
3152,35862272,Entire home/apt,"Athens, Greece",107.0,4.93,4.93,4.99
3153,35863521,Entire home/apt,Greece,87.0,4.98,4.93,5.0
3154,35873149,Entire home/apt,"Athina, Greece",67.0,4.8,4.85,4.99
3155,35888557,Entire home/apt,,30.0,4.14,4.29,4.14
3156,35890347,Entire home/apt,,92.0,4.77,4.86,4.77
3157,35890350,Entire home/apt,,91.0,4.8,4.78,4.77
3158,35890630,Entire home/apt,,120.0,4.92,4.94,4.84
3159,35896099,Entire home/apt,"Athina, Greece",247.0,4.81,4.95,4.79
3160,35926648,Entire home/apt,"Athina, Greece",52.0,4.72,4.55,4.94
3161,35928871,Entire home/apt,,144.0,4.9,4.85,5.0
3162,35932441,Entire home/apt,"Athina, Greece",75.0,4.9,4.96,4.98
3163,35938711,Entire home/apt,"Athina, Greece",43.0,4.84,4.86,4.98
3164,35957287,Entire home/apt,"Athina, Greece",200.0,5.0,5.0,4.94
3165,35968261,Entire home/apt,"Athina, Greece",92.0,4.95,4.97,4.98
3166,35971356,Entire home/apt,,60.0,,,
3167,35986027,Entire home/apt,"Athina, Greece",55.0,4.92,4.97,4.92
3168,35991965,Entire home/apt,,64.0,4.91,4.97,4.94
3169,36014408,Entire home/apt,"Athina, Greece",27.0,,,
3170,36014743,Entire home/apt,"Athina, Greece",72.0,4.81,4.74,4.9
3171,36015472,Entire home/apt,"Athina, Greece",182.0,5.0,5.0,5.0
3172,36025783,Entire home/apt,"Athina, Greece",79.0,4.6,4.62,4.91
3173,36035664,Entire home/apt,"Athina, Greece",35.0,4.74,4.66,4.94
3174,36037883,Entire home/apt,"Athina, Greece",75.0,4.64,4.71,4.93
3175,36039926,Entire home/apt,"Athina, Greece",41.0,4.04,4.04,4.46
3176,36047252,Entire home/apt,"Athina, Greece",265.0,4.97,4.94,4.97
3177,36052410,Entire home/apt,"Athina, Athens, Greece",112.0,4.86,5.0,5.0
3178,36054381,Entire home/apt,"Athina, Greece",63.0,4.92,4.83,4.92
3179,36054428,Entire home/apt,"Athina, Greece",80.0,5.0,5.0,5.0
3180,36075156,Entire home/apt,"Athina, Greece",52.0,4.86,5.0,5.0
3181,36083320,Entire home/apt,"Athina, Greece",59.0,4.91,4.91,5.0
3182,36099607,Entire home/apt,"Athina, Greece",45.0,,,
3183,36101714,Entire home/apt,"Athina, Greece",249.0,4.98,4.94,4.99
3184,36109009,Entire home/apt,"Athina, Greece",87.0,,,
3185,36122231,Entire home/apt,"Athina, Greece",69.0,4.94,4.88,5.0
3186,36130141,Entire home/apt,"Athina, Greece",121.0,4.72,4.7,4.8
3187,36130261,Entire home/apt,"Athina, Greece",59.0,4.49,4.31,4.9
3188,36134208,Entire home/apt,"Athina, Greece",92.0,4.41,4.94,4.65
3189,36140919,Entire home/apt,"Athina, Greece",70.0,5.0,5.0,5.0
3190,36142365,Entire home/apt,"Athina, Greece",114.0,4.95,4.99,4.98
3191,36142402,Entire home/apt,"Athina, Greece",106.0,4.94,4.99,4.97
3192,36144579,Entire home/apt,"Athens, Greece",128.0,5.0,5.0,5.0
3193,36145788,Entire home/apt,"Athina, Greece",133.0,4.59,4.71,4.84
3194,36146938,Private room,"Athina, Greece",25.0,4.69,4.78,4.64
3195,36158423,Entire home/apt,"Athina, Greece",40.0,4.6,4.51,4.83
3196,36161373,Entire home/apt,"Athina, Greece",45.0,4.99,4.98,4.99
3197,36161741,Entire home/apt,"Athina, Greece",46.0,4.67,4.42,4.79
3198,36169500,Entire home/apt,"Athina, Greece",189.0,4.92,4.95,4.99
3199,36174176,Private room,"Athina, Greece",25.0,4.69,4.75,4.74
3200,36174745,Entire home/apt,"Athina, Greece",170.0,4.88,4.88,5.0
3201,36191151,Entire home/apt,"Athina, Greece",87.0,5.0,4.97,5.0
3202,36194131,Private room,,33.0,4.85,4.46,4.77
3203,36194505,Private room,"Athina, Greece",22.0,4.8,4.84,4.86
3204,36199203,Entire home/apt,"Athina, Greece",51.0,4.81,4.56,4.85
3205,36202818,Entire home/apt,"Athina, Greece",200.0,5.0,5.0,5.0
3206,36223935,Entire home/apt,"Athina, Greece",56.0,4.77,4.57,4.93
3207,36224715,Entire home/apt,"Athina, Greece",150.0,4.76,4.91,4.74
3208,36227570,Entire home/apt,"Athina, Greece",48.0,4.75,4.86,4.74
3209,36250917,Entire home/apt,,120.0,5.0,5.0,5.0
3210,36252670,Entire home/apt,"Athens, Greece",153.0,4.96,5.0,5.0
3211,36259455,Entire home/apt,"Athina, Greece",61.0,5.0,5.0,5.0
3212,36266300,Entire home/apt,"Athina, Greece",92.0,4.93,4.92,4.98
3213,36270356,Entire home/apt,,76.0,4.98,4.99,5.0
3214,36284712,Entire home/apt,"Athina, Greece",61.0,4.82,4.85,4.94
3215,36285521,Entire home/apt,"Athina, Greece",93.0,4.63,4.5,5.0
3216,36291710,Entire home/apt,"Athina, Greece",127.0,4.92,4.85,4.92
3217,36306345,Entire home/apt,"Athina, Greece",120.0,4.78,4.83,4.83
3218,36315758,Entire home/apt,"Athina, Greece",51.0,4.68,4.49,4.91
3219,36324724,Entire home/apt,"Athina, Greece",70.0,4.73,4.81,4.93
3220,36332503,Entire home/apt,"Athina, Greece",37.0,4.75,4.72,4.9
3221,36337859,Entire home/apt,"Athina, Greece",150.0,4.96,4.92,4.99
3222,36344063,Entire home/apt,"Athina, Greece",157.0,5.0,5.0,5.0
3223,36346903,Entire home/apt,"Αθήνα, Greece",171.0,5.0,5.0,5.0
3224,36369224,Entire home/apt,"Athina, Greece",116.0,4.77,4.72,4.92
3225,36373641,Entire home/apt,"Athina, Greece",53.0,4.61,4.54,4.8
3226,36376660,Entire home/apt,"Athina, Greece",44.0,4.08,3.88,4.5
3227,36379083,Entire home/apt,,72.0,4.75,4.91,4.85
3228,36382465,Entire home/apt,"Athina, Greece",60.0,4.88,4.81,4.99
3229,36409714,Entire home/apt,"Athina, Greece",78.0,5.0,4.78,5.0
3230,36414117,Entire home/apt,"Athina, Greece",185.0,4.92,5.0,4.92
3231,36415149,Entire home/apt,"Athina, Greece",240.0,4.84,4.84,4.88
3232,36430032,Entire home/apt,,70.0,4.94,4.9,4.98
3233,36432528,Entire home/apt,"Athina, Greece",81.0,4.82,4.76,4.96
3234,36433822,Entire home/apt,"Athina, Greece",39.0,4.83,4.81,4.97
3235,36435022,Entire home/apt,"Athina, Greece",34.0,4.55,4.56,4.81
3236,36440918,Entire home/apt,,348.0,4.9,4.91,4.95
3237,36451266,Entire home/apt,"Athina, Greece",32.0,4.61,4.75,4.96
3238,36463263,Entire home/apt,"Athina, Greece",89.0,5.0,4.94,5.0
3239,36465293,Entire home/apt,"Athina, Greece",40.0,4.78,4.8,4.93
3240,36469415,Entire home/apt,"Athina, Greece",65.0,4.85,4.97,4.96
3241,36504271,Entire home/apt,"Athina, Greece",229.0,4.94,5.0,4.94
3242,36527902,Entire home/apt,"Athina, Greece",80.0,4.97,4.97,4.98
3243,36534586,Entire home/apt,"Athina, Greece",206.0,4.9,4.87,4.94
3244,36535329,Entire home/apt,"Athens, Greece",48.0,4.71,4.33,5.0
3245,36540095,Entire home/apt,"Athina, Greece",219.0,5.0,5.0,4.88
3246,36540385,Private room,"Athina, Greece",20.0,4.75,4.69,4.92
3247,36545146,Entire home/apt,"Athina, Greece",50.0,4.63,4.38,4.88
3248,36548380,Entire home/apt,"Athina, Greece",48.0,4.97,4.97,4.99
3249,36561593,Entire home/apt,"Athina, Greece",104.0,4.95,4.93,4.98
3250,36583547,Entire home/apt,"Athina, Greece",113.0,4.81,4.84,4.9
3251,36614600,Entire home/apt,"Athina, Greece",82.0,4.91,4.89,4.9
3252,36624897,Entire home/apt,"Athina, Greece",80.0,4.87,4.87,4.87
3253,36626892,Entire home/apt,,390.0,5.0,5.0,4.93
3254,36631484,Entire home/apt,,140.0,4.93,5.0,5.0
3255,36634345,Entire home/apt,"Athina, Greece",50.0,4.64,4.55,4.78
3256,36636547,Entire home/apt,,50.0,4.63,4.65,4.9
3257,36667483,Entire home/apt,"Athina, Greece",49.0,4.86,4.87,4.96
3258,36679434,Entire home/apt,"Athina, Greece",930.0,4.91,5.0,4.93
3259,36699013,Entire home/apt,"Athina, Greece",55.0,5.0,5.0,5.0
3260,36716254,Entire home/apt,"Athina, Greece",113.0,4.87,4.81,4.89
3261,36718117,Entire home/apt,,55.0,,,
3262,36740330,Entire home/apt,"Athina, Greece",40.0,4.74,4.82,4.94
3263,36757263,Entire home/apt,"Athens, Attiki, Greece",171.0,4.96,4.67,5.0
3264,36758200,Entire home/apt,"Athina, ATHENS, Greece",76.0,4.91,4.92,4.97
3265,36759091,Entire home/apt,"Athina, ATHENS, Greece",67.0,4.87,4.92,4.95
3266,36786434,Entire home/apt,"Athina, Greece",75.0,4.91,4.77,5.0
3267,36793635,Entire home/apt,"Athina, Greece",34.0,4.17,4.39,4.44
3268,36801863,Entire home/apt,"Athina, Greece",49.0,4.82,4.92,4.95
3269,36816172,Entire home/apt,"Athina, Greece",32.0,4.5,4.58,4.75
3270,36824365,Entire home/apt,"Athina, Greece",,4.82,4.71,5.0
3271,36856411,Hotel room,"Athina, Greece",383.0,5.0,5.0,5.0
3272,36877251,Entire home/apt,"Athens, PETRALONA, Greece",85.0,5.0,5.0,5.0
3273,36901513,Hotel room,"Athina, Greece",281.0,5.0,5.0,5.0
3274,36901843,Hotel room,"Athina, Greece",162.0,4.25,4.75,4.0
3275,36903220,Hotel room,"Athina, Greece",230.0,5.0,5.0,5.0
3276,36905271,Hotel room,"Athina, Greece",,,,
3277,36910286,Entire home/apt,"Athina, Greece",162.0,4.85,4.92,4.99
3278,36925733,Entire home/apt,"Athina, Greece",70.0,4.79,4.93,4.93
3279,36926747,Entire home/apt,"Athina, Greece",49.0,4.94,4.94,5.0
3280,36927912,Entire home/apt,,46.0,4.77,4.68,4.96
3281,36956577,Entire home/apt,"Athina, Greece",180.0,4.88,4.94,4.98
3282,36960778,Entire home/apt,"Athina, Greece",63.0,4.96,4.97,4.99
3283,36969951,Entire home/apt,"Athina, Greece",70.0,4.87,4.83,4.83
3284,36971200,Entire home/apt,"Athina, Greece",28.0,4.4,3.8,4.67
3285,36971322,Entire home/apt,"Athina, Greece",115.0,4.68,4.84,4.87
3286,36972141,Entire home/apt,"Athina, Greece",56.0,4.84,4.89,4.92
3287,36993248,Entire home/apt,"Athina, Greece",217.0,4.96,5.0,4.99
3288,36995115,Entire home/apt,"Athina, Greece",79.0,4.62,4.88,4.88
3289,37007842,Private room,,30.0,4.33,4.67,5.0
3290,37037584,Entire home/apt,"Athina, Greece",53.0,4.87,4.95,4.98
3291,37040404,Entire home/apt,"Athina, Greece",51.0,4.9,4.94,4.98
3292,37043508,Entire home/apt,"Kentrikos Tomeas Athinon, Greece",113.0,4.91,4.89,4.83
3293,37047413,Entire home/apt,,290.0,4.98,4.98,5.0
3294,37048735,Entire home/apt,,74.0,4.77,4.8,4.89
3295,37064895,Entire home/apt,"Athina, Greece",60.0,4.83,4.86,4.97
3296,37067245,Entire home/apt,"Athina, Greece",76.0,4.46,4.5,4.89
3297,37070639,Entire home/apt,,160.0,5.0,5.0,5.0
3298,37074370,Entire home/apt,,39.0,4.66,4.67,4.69
3299,37077014,Entire home/apt,"Athina, Greece",65.0,4.9,4.93,4.97
3300,37087762,Entire home/apt,"Athina, Greece",145.0,4.77,4.8,5.0
3301,37106154,Private room,"Athina, Greece",37.0,4.82,4.53,4.88
3302,37120993,Entire home/apt,"Athina, Greece",100.0,4.95,4.97,4.97
3303,37135648,Private room,,18.0,4.2,3.6,4.8
3304,37143548,Entire home/apt,"Athina, Greece",75.0,4.85,4.79,4.89
3305,37161797,Entire home/apt,"Athina, Greece",79.0,5.0,4.33,5.0
3306,37163893,Entire home/apt,"Athina, Greece",42.0,4.22,4.28,4.31
3307,37168584,Entire home/apt,"Athina, Greece",39.0,4.65,4.75,4.96
3308,37171278,Entire home/apt,"Athina, Greece",49.0,4.81,4.92,4.89
3309,37178084,Entire home/apt,"Athina, Greece",,4.67,4.58,4.83
3310,37203317,Entire home/apt,,38.0,4.61,4.75,4.9
3311,37206309,Entire home/apt,"Athina, Greece",43.0,4.9,5.0,5.0
3312,37207477,Entire home/apt,"Athina, Greece",84.0,4.97,5.0,5.0
3313,37207941,Entire home/apt,"Athina, Greece",42.0,4.69,4.83,4.86
3314,37208116,Entire home/apt,,60.0,4.62,4.6,4.42
3315,37244960,Entire home/apt,"Athina, Greece",33.0,4.66,4.7,4.96
3316,37245339,Entire home/apt,"Athina, Greece",68.0,4.82,4.83,4.95
3317,37247780,Entire home/apt,"Athina, Greece",34.0,4.74,4.77,4.95
3318,37248869,Entire home/apt,"Athina, Greece",70.0,4.86,4.88,4.98
3319,37249317,Entire home/apt,"Athina, Greece",37.0,4.74,4.77,4.95
3320,37249948,Entire home/apt,"Athina, Greece",36.0,4.75,4.8,4.97
3321,37250617,Entire home/apt,"Athina, Greece",32.0,4.77,4.81,4.97
3322,37250869,Entire home/apt,,150.0,5.0,5.0,5.0
3323,37251104,Entire home/apt,,48.0,,,
3324,37251688,Entire home/apt,,68.0,5.0,5.0,5.0
3325,37252015,Entire home/apt,,70.0,5.0,5.0,5.0
3326,37252131,Entire home/apt,,51.0,5.0,5.0,5.0
3327,37252327,Entire home/apt,,63.0,4.67,4.67,5.0
3328,37252437,Entire home/apt,,49.0,,,
3329,37252509,Entire home/apt,,64.0,4.5,5.0,4.5
3330,37260234,Entire home/apt,"Athens, Greece",40.0,4.81,4.81,4.93
3331,37269115,Entire home/apt,"Athina, Greece",47.0,4.75,4.78,4.71
3332,37270948,Entire home/apt,"Athina, Greece",52.0,5.0,5.0,4.89
3333,37274664,Entire home/apt,"Athens, Greece",112.0,4.39,4.5,4.53
3334,37283437,Entire home/apt,"Athens, Greece",109.0,4.49,4.63,4.5
3335,37286525,Entire home/apt,"Athina, Greece",60.0,5.0,5.0,5.0
3336,37287008,Entire home/apt,"Athina, Greece",185.0,4.97,5.0,5.0
3337,37312787,Entire home/apt,"Athens, Greece",87.0,4.71,5.0,5.0
3338,37314001,Entire home/apt,"Athina, Greece",90.0,5.0,5.0,4.75
3339,37317872,Entire home/apt,"Athina, Greece",114.0,4.77,4.88,4.83
3340,37343354,Entire home/apt,"Athina, Greece",90.0,4.94,4.98,4.98
3341,37345543,Entire home/apt,"Athina, Greece",69.0,4.85,4.85,4.8
3342,37355839,Entire home/apt,"Athina, Greece",90.0,4.75,4.72,4.98
3343,37381788,Entire home/apt,,57.0,4.82,4.77,4.87
3344,37386968,Entire home/apt,"Athina, Greece",65.0,4.86,4.83,4.83
3345,37395439,Entire home/apt,"Athina, Greece",119.0,4.63,4.52,4.88
3346,37420322,Entire home/apt,"Athina, Greece",290.0,4.72,4.82,4.69
3347,37423145,Entire home/apt,"Athina, Greece",113.0,4.96,4.99,5.0
